Id. Parada,Cod. Via / Cod. Vía,Num. Portal,Suprimida,Denominació / Denominación,Línies / Líneas,Proximas_llegadas,geo_shape,geo_point_2d,geometry,latitud,longitud,hora_descarga
2263.0,39870.0,S/N (FGV),0,Neptú (2263),"95,N9",  Tres Creus - 9 min.   Tres Creus - 26 min.,"{""coordinates"": [-0.32540725844763524, 39.463170553536294], ""type"": ""Point""}","39.463170553536294, -0.32540725844763524",POINT (-0.3254072584476352 39.46317055353629),39.463170553536294,-0.32540725844763524,16:12:07
2270.0,42340.0,38 ACC,0,La Cadena - Progrés (2270),"93,98",  Pass. Marítim - 5 min.   Pass. Marítim - 16 min.,"{""coordinates"": [-0.32922222088868525, 39.47506479264544], ""type"": ""Point""}","39.47506479264544, -0.32922222088868525",POINT (-0.3292222208886852 39.47506479264544),39.47506479264544,-0.32922222088868525,16:12:07
2350.0,81175.0,S/N,0,José Roca Coll - Músic Gomis (2350),73,  Est.del Nord - 4 min.   Est.del Nord - 14 min.,"{""coordinates"": [-0.39858953880204734, 39.45929152242264], ""type"": ""Point""}","39.45929152242264, -0.39858953880204734",POINT (-0.3985895388020473 39.45929152242264),39.45929152242264,-0.39858953880204734,16:12:07
1161.0,990215.0,DAVANT FONT D'EN CARRÓS,0,Passeig Marítim - Font d'en Carrós (1161),32,  Pass. Marítim - 5 min.   Pass. Marítim - 19 min.,"{""coordinates"": [-0.3246745657003995, 39.48126567063038], ""type"": ""Point""}","39.48126567063038, -0.3246745657003995",POINT (-0.3246745657003995 39.48126567063038),39.48126567063038,-0.3246745657003995,16:12:07
1289.0,,25,0,Vicent Puchol - Arbres (1289),14,  Cast/La Punta - 5 min.   Est.del Nord - 7 min.   Est.del Nord - 23 min.   Cast/La Punta - 42 min.,"{""coordinates"": [-0.36391505892184955, 39.42785323306296], ""type"": ""Point""}","39.42785323306296, -0.36391505892184955",POINT (-0.3639150589218496 39.42785323306296),39.42785323306296,-0.36391505892184955,16:12:07
1350.0,69330.0,267,0,Sant Vicent Màrtir - Almudaina (1350),"27,64,N6",  Benicalap - 2 min.   Mercat Central - 6 min.   Benicalap - 14 min.   Mercat Central - 19 min.,"{""coordinates"": [-0.3844587554052317, 39.45298658944731], ""type"": ""Point""}","39.45298658944731, -0.3844587554052317",POINT (-0.3844587554052317 39.45298658944731),39.45298658944731,-0.3844587554052317,16:12:07
1376.0,13920.0,40,0,Camí del Canal (imparell) - Guitarrista Tàrrega (1376),15,  Cast/La Punta - 29 min.,"{""coordinates"": [-0.3353619304379461, 39.44726299366294], ""type"": ""Point""}","39.44726299366294, -0.3353619304379461",POINT (-0.3353619304379461 39.44726299366294),39.44726299366294,-0.3353619304379461,16:12:07
1428.0,37650.0,S/N,0,Jacinto Benavente - Peris i Valero (1428),"13,24,25,95",  C.Ciències - 3 min.   Fta. S.Lluís - 6 min.   La Marina - 13 min.   Fta. S.Lluís - 20 min.   El Perelló - 26 min.   La Marina - 28 min.   El Palmar - 55 min.,"{""coordinates"": [-0.36126812129630476, 39.463451447446765], ""type"": ""Point""}","39.463451447446765, -0.36126812129630476",POINT (-0.3612681212963048 39.46345144744677),39.463451447446765,-0.36126812129630476,16:12:07
436.0,33900.0,39,0,Jesús (436),90,  La Fe - 3 min.   La Fe - 10 min.,"{""coordinates"": [-0.38424870165200703, 39.45908217049384], ""type"": ""Point""}","39.45908217049384, -0.38424870165200703",POINT (-0.384248701652007 39.45908217049384),39.45908217049384,-0.38424870165200703,16:12:07
1751.0,47680.0,17ACC (DAVANT),0,La Malva-rosa - Mendizàbal (1751),99,  P. Congressos - 11 min.   P. Congressos - 22 min.,"{""coordinates"": [-0.32922646132067884, 39.483874084813834], ""type"": ""Point""}","39.483874084813834, -0.32922646132067884",POINT (-0.3292264613206788 39.48387408481383),39.483874084813834,-0.32922646132067884,16:12:07
2235.0,81612.0,S/N (C.C.SALER),0,Actor Antonio Ferrandis - Centre Comercial (2235),99,  P. Congressos - 10 min.   P. Congressos - 18 min.,"{""coordinates"": [-0.35315526574421224, 39.45298644429831], ""type"": ""Point""}","39.45298644429831, -0.35315526574421224",POINT (-0.3531552657442122 39.45298644429831),39.45298644429831,-0.35315526574421224,16:12:07
2041.0,81472.0,INST.OBRER (PAR),0,Les Arts (2041),"13,15,24,25,95",  C.Ciències - 6 min.   Fta. S.Lluís - 9 min.   La Marina - 16 min.   Fta. S.Lluís - 23 min.   El Perelló - 30 min.   La Marina - 32 min.   El Palmar - 58 min.,"{""coordinates"": [-0.35676399790633556, 39.4567452306967], ""type"": ""Point""}","39.4567452306967, -0.35676399790633556",POINT (-0.3567639979063356 39.4567452306967),39.4567452306967,-0.35676399790633556,16:12:07
2054.0,81472.0,DAVANT.I.OBRER,0,Les Arts (2054),"13,15,24,25,95",  Pta.de la Mar - 2 min.   Tres Creus - 9 min.   Pta.de la Mar - 9 min.   Tres Creus - 19 min.   Est.Autobusos - 20 min.   Pta.de la Mar - 26 min.   Pta.de la Mar - 27 min.   Pta.de la Mar - 50 min.,"{""coordinates"": [-0.3561727476391912, 39.45709033185761], ""type"": ""Point""}","39.45709033185761, -0.3561727476391912",POINT (-0.3561727476391912 39.45709033185761),39.45709033185761,-0.3561727476391912,16:12:07
2050.0,81672.0,S/N,0,Centre d'Investigació Príncep Felip (2050),"15,95",  Tres Creus - Próximo   Tres Creus - 11 min.,"{""coordinates"": [-0.3462388297099983, 39.451893108982496], ""type"": ""Point""}","39.451893108982496, -0.3462388297099983",POINT (-0.3462388297099983 39.4518931089825),39.451893108982496,-0.3462388297099983,16:12:07
2078.0,30210.0,23 DAVANT,0,Parc Central (2078),8,  Hosp. La Fe - 5 min.   Hosp. La Fe - 18 min.,"{""coordinates"": [-0.37700013635997937, 39.458250528158615], ""type"": ""Point""}","39.458250528158615, -0.37700013635997937",POINT (-0.3770001363599794 39.45825052815862),39.458250528158615,-0.37700013635997937,16:12:07
2174.0,75570.0,S/N FTE CEMENTERIO,0,Cementeri El Palmar (2174),24,  Pta.de la Mar - 54 min.,"{""coordinates"": [-0.3178360672833879, 39.32145112079876], ""type"": ""Point""}","39.32145112079876, -0.3178360672833879",POINT (-0.3178360672833879 39.32145112079876),39.32145112079876,-0.3178360672833879,16:12:07
2170.0,75570.0,S/N CEMENTERIO,0,Cementeri El Palmar (2170),24,  El Palmar - 29 min.,"{""coordinates"": [-0.31791824822806447, 39.32144067346984], ""type"": ""Point""}","39.32144067346984, -0.31791824822806447",POINT (-0.3179182482280645 39.32144067346984),39.32144067346984,-0.31791824822806447,16:12:07
394.0,,HOTEL,0,Polvorí - Campament (394),62,  Est.del Nord - 4 min.   Est.del Nord - 19 min.,"{""coordinates"": [-0.42512639663359236, 39.50065830287195], ""type"": ""Point""}","39.50065830287195, -0.42512639663359236",POINT (-0.4251263966335924 39.50065830287195),39.50065830287195,-0.42512639663359236,16:12:07
855.0,,41,0,Orxata - Mestre Serrano (855),70,  Alboraia - 2 min.   Alboraia - 15 min.,"{""coordinates"": [-0.3541326622459023, 39.495950606273986], ""type"": ""Point""}","39.495950606273986, -0.3541326622459023",POINT (-0.3541326622459023 39.49595060627399),39.495950606273986,-0.3541326622459023,16:12:07
384.0,,6 (DAVANT),0,Benimàmet (384),62,  Benimàmet - 3 min.   Benimàmet - 17 min.,"{""coordinates"": [-0.4187548057227073, 39.501456205745974], ""type"": ""Point""}","39.501456205745974, -0.4187548057227073",POINT (-0.4187548057227073 39.50145620574597),39.501456205745974,-0.4187548057227073,16:12:07
385.0,,8,0,Campament - Felipe Valls (385),62,  Benimàmet - 5 min.   Benimàmet - 19 min.,"{""coordinates"": [-0.4203397972149483, 39.502639139327684], ""type"": ""Point""}","39.502639139327684, -0.4203397972149483",POINT (-0.4203397972149483 39.50263913932768),39.502639139327684,-0.4203397972149483,16:12:07
389.0,,4,0,Alginet - Algemesí (389),62,  Benimàmet - Próximo   Benimàmet - 10 min.,"{""coordinates"": [-0.4291207081824961, 39.507159289217675], ""type"": ""Point""}","39.507159289217675, -0.4291207081824961",POINT (-0.4291207081824961 39.50715928921768),39.507159289217675,-0.4291207081824961,16:12:07
1410.0,,S/N (IMPAR),0,Borbotó (1410),26,  Pta.de la mar - 9 min.   Pta.de la mar - 42 min.,"{""coordinates"": [-0.3886678195476463, 39.51418151401951], ""type"": ""Point""}","39.51418151401951, -0.3886678195476463",POINT (-0.3886678195476463 39.51418151401951),39.51418151401951,-0.3886678195476463,16:12:07
422.0,80950.0,13,0,Mestre Rodrigo - Manuel de Falla (422),67,  Est.del Nord - 2 min.   Est.del Nord - 26 min.,"{""coordinates"": [-0.39779420967041934, 39.47743618411912], ""type"": ""Point""}","39.47743618411912, -0.39779420967041934",POINT (-0.3977942096704193 39.47743618411912),39.47743618411912,-0.39779420967041934,16:12:07
924.0,46770.0,314,0,Carrera del Riu - Trav. Pinedo a la Mar (924),"14,15,24,25",  Cast/F.Alcedo - 2 min.   El Palmar - 8 min.   Cast/La Punta - 16 min.   Cast/F.Alcedo - 31 min.   El Perelló - 41 min.   Cast/La Punta - 53 min.,"{""coordinates"": [-0.3406249446178361, 39.42169734723553], ""type"": ""Point""}","39.42169734723553, -0.3406249446178361",POINT (-0.3406249446178361 39.42169734723553),39.42169734723553,-0.3406249446178361,16:12:07
2233.0,2790.0,56 (DAVANT),0,Almassora - Argenter Suàrez (2233),11,  Patraix - 4 min.   Patraix - 16 min.,"{""coordinates"": [-0.37065555486673785, 39.48632751204083], ""type"": ""Point""}","39.48632751204083, -0.37065555486673785",POINT (-0.3706555548667378 39.48632751204083),39.48632751204083,-0.37065555486673785,16:12:07
2238.0,81612.0,S/N (COL.LEGI),0,Actor Antonio Ferrandis (parell) - Font de St. Lluís (2238),99,  P. Congressos - Próximo   P. Congressos - 14 min.,"{""coordinates"": [-0.36781037590157295, 39.44687503638482], ""type"": ""Point""}","39.44687503638482, -0.36781037590157295",POINT (-0.367810375901573 39.44687503638482),39.44687503638482,-0.36781037590157295,16:12:07
2099.0,53070.0,S/N (ILLETA),0,Nou d'Octubre (2099),99,  La Malva-rosa - 2 min.   La Malva-rosa - 13 min.,"{""coordinates"": [-0.40609045944731204, 39.46987515747994], ""type"": ""Point""}","39.46987515747994, -0.40609045944731204",POINT (-0.406090459447312 39.46987515747994),39.46987515747994,-0.40609045944731204,16:12:07
2320.0,23820.0,76 (DAVANT),0,Hospital Dr. Peset - Primer de Maig (2320),18,  Universitats - Próximo   Universitats - 20 min.,"{""coordinates"": [-0.3939532761410799, 39.45038127889592], ""type"": ""Point""}","39.45038127889592, -0.3939532761410799",POINT (-0.3939532761410799 39.45038127889592),39.45038127889592,-0.3939532761410799,16:12:07
2294.0,33480.0,SN,0,Amado Granell Mesado (parell) - Antonio Sacramento (2294),14,  Castellar - 15 min.   Castellar - 32 min.,"{""coordinates"": [-0.360597484882995, 39.45262602145227], ""type"": ""Point""}","39.45262602145227, -0.360597484882995",POINT (-0.360597484882995 39.45262602145227),39.45262602145227,-0.360597484882995,16:12:07
2296.0,33480.0,SN,0,Amado Granell Mesado (imparell) - Antonio Ferrandis (2296),14,  Est.del Nord - 6 min.   Est.del Nord - 18 min.,"{""coordinates"": [-0.3593398778553022, 39.451398438149184], ""type"": ""Point""}","39.451398438149184, -0.3593398778553022",POINT (-0.3593398778553022 39.45139843814918),39.451398438149184,-0.3593398778553022,16:12:07
338.0,69060.0,3,0,Museu de Belles Arts (338),"11,16,26,6,79,94,95,N10",  Campanar - 3 min.   Tres Creus - 4 min.   Els Orriols - 6 min.   Torrefiel - 6 min.   Est. Autobusos - 7 min.   Vinalesa - 8 min.   Tres Creus - 10 min.   Torrefiel - 14 min.   Els Orriols - 15 min.   Vinalesa - 15 min.   Est. Autobusos - 19 min.   Campanar - 21 min.   Moncada - 22 min.   Est.Autobusos - 35 min.   Moncada - 45 min.,"{""coordinates"": [-0.37128733686785625, 39.479056527205856], ""type"": ""Point""}","39.479056527205856, -0.37128733686785625",POINT (-0.3712873368678563 39.47905652720586),39.479056527205856,-0.37128733686785625,16:12:07
361.0,38370.0,JARDÍ,0,Joaquím Ballester (imparell) - Ricardo Micó (361),98,  Est. Cabanyal - 6 min.   Est. Cabanyal - 22 min.,"{""coordinates"": [-0.3897472524713733, 39.48269477590207], ""type"": ""Point""}","39.48269477590207, -0.3897472524713733",POINT (-0.3897472524713733 39.48269477590207),39.48269477590207,-0.3897472524713733,16:12:07
653.0,35462.0,16,0,Poliesportiu Fta. Sant Lluís (653),13,  Pta.de la Mar - 3 min.   Pta.de la Mar - 21 min.,"{""coordinates"": [-0.3664446867397901, 39.451940743698394], ""type"": ""Point""}","39.451940743698394, -0.3664446867397901",POINT (-0.3664446867397901 39.45194074369839),39.451940743698394,-0.3664446867397901,16:12:07
2197.0,81238.0,S/N,0,Gola de Puchol (III) (2197),"24,25",  Pta.de la Mar - Próximo   Pta.de la Mar - 24 min.   Pta.de la Mar - 57 min.,"{""coordinates"": [-0.3222803376987665, 39.354545358924284], ""type"": ""Point""}","39.354545358924284, -0.3222803376987665",POINT (-0.3222803376987665 39.35454535892428),39.354545358924284,-0.3222803376987665,16:12:07
1500.0,70620.0,JUNT COLEGI,0,Sants Just i Pastor - Escultor Esteve Edo (1500),32,  Pass. Marítim - 7 min.   Pass. Marítim - 17 min.,"{""coordinates"": [-0.33905839138229127, 39.46691242145077], ""type"": ""Point""}","39.46691242145077, -0.33905839138229127",POINT (-0.3390583913822913 39.46691242145077),39.46691242145077,-0.33905839138229127,16:12:07
548.0,38250.0,12 (PLAÇA),0,Mercat de Jesús (548),11,  Patraix - 2 min.   Patraix - 13 min.,"{""coordinates"": [-0.3887434345725952, 39.460240783002774], ""type"": ""Point""}","39.460240783002774, -0.3887434345725952",POINT (-0.3887434345725952 39.46024078300277),39.460240783002774,-0.3887434345725952,16:12:07
921.0,46770.0,172,0,Carrera del Riu - Entrada Sanques (921),15,  Cast/F.Alcedo - 25 min.,"{""coordinates"": [-0.3436242058665308, 39.43543918524058], ""type"": ""Point""}","39.43543918524058, -0.3436242058665308",POINT (-0.3436242058665308 39.43543918524058),39.43543918524058,-0.3436242058665308,16:12:07
930.0,,163,0,el Tremolar - Camí Racó (930),14,  Cast/F.Alcedo - 9 min.   Cast/F.Alcedo - 38 min.,"{""coordinates"": [-0.34502478574289586, 39.42143188185277], ""type"": ""Point""}","39.42143188185277, -0.34502478574289586",POINT (-0.3450247857428959 39.42143188185277),39.42143188185277,-0.34502478574289586,16:12:07
935.0,,54,0,el Tremolar - Cases Grill (935),14,  Cast/La Punta - 11 min.   Cast/La Punta - 47 min.,"{""coordinates"": [-0.35951101901363386, 39.4232967996487], ""type"": ""Point""}","39.4232967996487, -0.35951101901363386",POINT (-0.3595110190136339 39.4232967996487),39.4232967996487,-0.35951101901363386,16:12:07
937.0,,146,0,el Tremolar - Font d'en Corts (937),14,  Cast/La Punta - 12 min.   Cast/La Punta - 48 min.,"{""coordinates"": [-0.3504519697849582, 39.422173855835965], ""type"": ""Point""}","39.422173855835965, -0.3504519697849582",POINT (-0.3504519697849582 39.42217385583596),39.422173855835965,-0.3504519697849582,16:12:07
950.0,,66,0,Cases de Bàrcena II - (950),16,  Vinalesa - 4 min.   Vinalesa - 11 min.,"{""coordinates"": [-0.3586220862236414, 39.52056170380673], ""type"": ""Point""}","39.52056170380673, -0.3586220862236414",POINT (-0.3586220862236414 39.52056170380673),39.52056170380673,-0.3586220862236414,16:12:07
1008.0,38290.0,54,0,Jesús Morante Borràs (II) -  (1008),15,  Cast/La Punta - Próximo   Cast/La Punta - 35 min.,"{""coordinates"": [-0.34446809747526086, 39.449482671002265], ""type"": ""Point""}","39.449482671002265, -0.34446809747526086",POINT (-0.3444680974752609 39.44948267100227),39.449482671002265,-0.34446809747526086,16:12:07
1136.0,,S/N,0,Palma de Gandia - Venta del Moro (1136),26,  Moncada - 10 min.   Moncada - 25 min.,"{""coordinates"": [-0.3839685155770218, 39.52960601177216], ""type"": ""Point""}","39.52960601177216, -0.3839685155770218",POINT (-0.3839685155770218 39.52960601177216),39.52960601177216,-0.3839685155770218,16:12:07
1149.0,31740.0,66-68,0,Font d'en Corts (parell) - Davant Alqueria Reial (1149),14,  Castellar - 3 min.   Castellar - 20 min.,"{""coordinates"": [-0.35965910879421775, 39.44744218834654], ""type"": ""Point""}","39.44744218834654, -0.35965910879421775",POINT (-0.3596591087942178 39.44744218834654),39.44744218834654,-0.35965910879421775,16:12:07
342.0,34860.0,2,0,Guadalaviar - Sagunt (342),"79,94,95",  Tres Creus - 6 min.   Campanar - 6 min.   Est. Autobusos - 9 min.   Tres Creus - 12 min.   Est. Autobusos - 21 min.   Campanar - 23 min.   Est.Autobusos - 37 min.,"{""coordinates"": [-0.3754961789160185, 39.482006220611204], ""type"": ""Point""}","39.482006220611204, -0.3754961789160185",POINT (-0.3754961789160185 39.4820062206112),39.482006220611204,-0.3754961789160185,16:12:07
343.0,43380.0,2,0,El Pla de la Saïdia - Constitució (343),"79,94,95",  Tres Creus - 7 min.   Campanar - 7 min.   Est. Autobusos - 10 min.   Tres Creus - 13 min.   Est. Autobusos - 21 min.   Campanar - 24 min.   Est.Autobusos - 38 min.,"{""coordinates"": [-0.37776678586373685, 39.48292394659387], ""type"": ""Point""}","39.48292394659387, -0.37776678586373685",POINT (-0.3777667858637369 39.48292394659387),39.48292394659387,-0.37776678586373685,16:12:07
370.0,2400.0,27,0,Campanar - Pius XII (370),90,  La Fe - 6 min.   La Fe - 7 min.,"{""coordinates"": [-0.39323194066372796, 39.48042099901838], ""type"": ""Point""}","39.48042099901838, -0.39323194066372796",POINT (-0.393231940663728 39.48042099901838),39.48042099901838,-0.39323194066372796,16:12:07
428.0,42090.0,4,0,Llorca - Pérez Galdós (428),"72,N5",  Sant Isidre - 4 min.   Sant Isidre - 15 min.,"{""coordinates"": [-0.3920749248766163, 39.46848171976078], ""type"": ""Point""}","39.46848171976078, -0.3920749248766163",POINT (-0.3920749248766163 39.46848171976078),39.46848171976078,-0.3920749248766163,16:12:07
658.0,31740.0,88,0,Font d'en Corts (parell) - Roig de lagarda (658),14,  Castellar - 4 min.   Castellar - 20 min.,"{""coordinates"": [-0.3582573892184202, 39.44559255023338], ""type"": ""Point""}","39.44559255023338, -0.3582573892184202",POINT (-0.3582573892184202 39.44559255023338),39.44559255023338,-0.3582573892184202,16:12:07
665.0,,5,0,Crist del Refugi - Ctra. Del Pí (665),14,  Cast/La Punta - 5 min.   Est.del Nord - 6 min.   Est.del Nord - 22 min.   Cast/La Punta - 41 min.,"{""coordinates"": [-0.36413090540161985, 39.42628450975147], ""type"": ""Point""}","39.42628450975147, -0.36413090540161985",POINT (-0.3641309054016199 39.42628450975147),39.42628450975147,-0.36413090540161985,16:12:07
